votes DEM president,votes REP president,votes DEM senate,votes REP senate,votes DEM governors,votes REP governors,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,votes REP president perc,votes DEM president perc,votes REP senate perc,votes DEM senate perc,votes REP governors perc,votes DEM governors perc
3311,11309,0.0,0.0,0.0,0.0,32624.0,15953.0,16671.0,1.0,96.2,0.8,0.0,0.1,0.1,24679.0,43397.0,2292.0,21730.0,1350.0,20.6,29.3,31.1,15.6,22.3,10.7,20.3,84.9,9.2,0.1,2.8,0.7,2.4,25.6,13511.0,77.9,16.6,5.2,0.2,10.8,0.7735294117647059,0.22647058823529412,0.0,0.0,0.0,0.0
10018,22828,0.0,0.0,0.0,0.0,67349.0,32579.0,34770.0,1.3,90.5,5.5,0.1,0.3,0.0,53978.0,43161.0,1770.0,24028.0,823.0,17.6,25.9,28.8,21.1,24.2,9.9,16.0,84.0,7.7,0.5,3.5,0.7,3.8,25.0,27679.0,85.9,9.3,4.7,0.1,7.9,0.6950009133532241,0.3049990866467759,0.0,0.0,0.0,0.0
8589,22340,0.0,0.0,0.0,0.0,60945.0,29830.0,31115.0,1.4,95.5,0.9,0.1,0.4,0.0,46550.0,51211.0,1892.0,24523.0,681.0,13.8,18.9,32.3,18.7,20.1,10.1,18.7,77.8,10.0,0.5,4.9,1.3,5.5,24.9,28489.0,82.8,10.8,6.0,0.3,5.8,0.7222994600536713,0.2777005399463287,0.0,0.0,0.0,0.0
55514,73278,0.0,0.0,0.0,0.0,229701.0,112214.0,117487.0,4.0,89.1,3.8,0.1,1.2,0.0,177462.0,61137.0,1160.0,32125.0,502.0,8.3,11.4,36.9,16.5,24.3,7.2,15.1,87.5,6.6,0.9,1.3,0.4,3.3,23.6,117678.0,85.9,10.0,4.0,0.1,4.8,0.5689639108019131,0.43103608919808684,0.0,0.0,0.0,0.0
7489,20306,0.0,0.0,0.0,0.0,61057.0,29977.0,31080.0,0.9,94.9,1.9,0.0,0.5,0.0,47242.0,45466.0,2272.0,22844.0,850.0,18.6,25.7,29.5,19.6,24.7,7.5,18.8,87.7,7.5,0.3,1.5,1.3,1.8,23.5,24607.0,83.7,13.2,3.1,0.0,6.5,0.7305630509084368,0.26943694909156324,0.0,0.0,0.0,0.0
33055,59514,0.0,0.0,0.0,0.0,170678.0,83575.0,87103.0,1.7,91.2,3.5,0.1,1.0,0.0,129195.0,59747.0,1621.0,29093.0,626.0,11.8,18.1,36.1,16.5,24.6,9.1,13.8,83.6,8.1,0.3,2.6,1.2,4.2,25.8,83030.0,81.4,13.1,5.5,0.1,5.9,0.6429150147457572,0.35708498525424276,0.0,0.0,0.0,0.0
5055,17964,0.0,0.0,0.0,0.0,45323.0,22419.0,22904.0,1.5,93.7,1.6,0.2,0.7,0.0,34284.0,53051.0,1732.0,26525.0,971.0,13.7,21.8,27.4,12.5,19.7,8.9,31.6,80.4,12.0,0.2,1.3,1.0,5.1,22.0,21218.0,83.7,8.9,7.2,0.1,5.8,0.7803988009904861,0.2196011990095139,0.0,0.0,0.0,0.0
75667,79520,0.0,0.0,0.0,0.0,305405.0,150419.0,154986.0,9.5,78.9,7.8,0.2,1.0,0.0,233036.0,54987.0,963.0,28555.0,444.0,13.7,21.2,33.6,17.9,24.1,8.5,16.0,83.9,7.5,0.6,2.4,2.2,3.3,24.2,140834.0,83.5,12.2,4.1,0.1,7.0,0.5124140553010239,0.4875859446989761,0.0,0.0,0.0,0.0
115411,81763,0.0,0.0,0.0,0.0,433404.0,210162.0,223242.0,6.8,69.4,18.7,0.2,1.7,0.0,325814.0,44820.0,790.0,27111.0,488.0,19.8,28.1,33.7,19.4,23.0,7.0,16.9,84.3,7.8,1.6,2.1,1.3,2.9,20.6,197953.0,83.8,11.3,4.8,0.1,8.5,0.41467434854494,0.58532565145506,0.0,0.0,0.0,0.0
5698,13835,0.0,0.0,0.0,0.0,43732.0,23892.0,19840.0,1.9,88.9,5.8,0.3,1.1,0.0,34278.0,62897.0,1726.0,27798.0,1073.0,10.2,15.7,32.1,16.8,21.0,11.6,18.5,83.6,9.4,0.2,1.6,1.0,4.1,25.3,18838.0,79.5,13.8,6.7,0.0,5.4,0.7082885373470537,0.2917114626529463,0.0,0.0,0.0,0.0
57641,59903,0.0,0.0,0.0,0.0,231857.0,112946.0,118911.0,5.6,76.5,14.7,0.2,0.8,0.0,182324.0,43251.0,939.0,25901.0,493.0,17.6,27.8,32.0,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,21.9,103418.0,82.6,12.0,5.2,0.2,8.2,0.5096219288096372,0.49037807119036275,0.0,0.0,0.0,0.0
8269,19023,0.0,0.0,0.0,0.0,65483.0,34853.0,30630.0,2.5,88.7,5.2,0.1,0.5,0.0,51184.0,44708.0,1991.0,22579.0,854.0,16.6,23.9,28.0,17.5,20.4,8.9,25.3,83.9,10.0,0.9,1.5,1.3,2.4,22.0,25920.0,81.6,13.3,4.9,0.2,7.9,0.697017441008354,0.3029825589916459,0.0,0.0,0.0,0.0
39800,64598,0.0,0.0,0.0,0.0,176362.0,87232.0,89130.0,1.9,94.1,1.5,0.1,1.2,0.0,134242.0,71595.0,1509.0,34174.0,596.0,6.2,8.2,40.0,14.4,24.8,8.0,12.8,87.9,5.5,0.4,1.0,0.8,4.3,27.1,91690.0,84.9,10.4,4.6,0.1,3.6,0.6187666430391386,0.3812333569608613,0.0,0.0,0.0,0.0
2492,8316,0.0,0.0,0.0,0.0,23234.0,11517.0,11717.0,0.6,96.8,1.2,0.1,0.0,0.0,18146.0,42105.0,2658.0,22396.0,1429.0,22.5,31.6,27.5,19.0,21.5,15.3,16.6,81.0,12.8,0.4,1.4,0.4,4.1,30.9,8891.0,73.1,19.2,7.5,0.2,10.4,0.7694300518134715,0.23056994818652848,0.0,0.0,0.0,0.0
4030,19452,0.0,0.0,0.0,0.0,40723.0,20484.0,20239.0,1.8,95.8,0.7,0.0,0.4,0.4,30047.0,57052.0,2526.0,27540.0,928.0,7.4,8.3,27.0,13.7,19.3,10.9,29.1,88.9,6.1,0.3,1.4,1.0,2.3,17.5,20716.0,86.3,8.3,5.3,0.1,3.9,0.8283791840558726,0.17162081594412743,0.0,0.0,0.0,0.0
15663,41371,0.0,0.0,0.0,0.0,104081.0,51484.0,52597.0,1.6,92.8,2.1,0.1,1.3,0.0,79277.0,54568.0,1561.0,28051.0,788.0,9.9,12.3,31.7,16.0,21.7,8.7,21.8,85.8,7.9,0.3,1.8,0.9,3.3,20.9,50203.0,84.2,10.5,4.9,0.3,5.5,0.7253743381141073,0.2746256618858926,0.0,0.0,0.0,0.0
1605,5463,0.0,0.0,0.0,0.0,14239.0,7140.0,7099.0,0.5,98.9,0.1,0.0,0.1,0.0,11225.0,43299.0,1915.0,23154.0,1544.0,19.7,34.5,24.2,13.4,23.6,19.8,18.9,83.4,9.5,1.7,3.5,0.3,1.7,33.9,5341.0,79.4,13.4,7.0,0.1,5.9,0.7729202037351444,0.2270797962648557,0.0,0.0,0.0,0.0
135064,129034,0.0,0.0,0.0,0.0,531987.0,256138.0,275849.0,2.7,71.4,20.5,0.2,2.0,0.0,402538.0,47045.0,686.0,27602.0,355.0,17.9,27.6,37.1,18.8,23.3,6.2,14.7,83.2,7.9,2.3,2.4,1.0,3.2,21.5,241114.0,81.8,13.6,4.5,0.1,8.0,0.48858378329256563,0.5114162167074343,0.0,0.0,0.0,0.0
1725,5041,0.0,0.0,0.0,0.0,14773.0,7395.0,7378.0,0.9,92.4,3.4,0.1,0.2,0.0,11524.0,40276.0,2601.0,22122.0,1863.0,21.5,30.9,31.2,14.5,18.2,15.6,20.6,84.9,7.8,0.4,2.0,1.2,3.7,31.2,5835.0,73.7,17.3,8.5,0.4,5.5,0.7450487732781554,0.2549512267218445,0.0,0.0,0.0,0.0
4048,14077,0.0,0.0,0.0,0.0,34935.0,17467.0,17468.0,1.4,96.1,0.7,0.1,0.0,0.0,26337.0,52767.0,3268.0,24864.0,1522.0,9.7,12.4,27.4,18.4,20.6,11.3,22.4,85.3,7.4,1.0,1.3,1.3,3.6,29.5,16936.0,78.7,13.4,7.6,0.3,4.3,0.7766620689655173,0.22333793103448277,0.0,0.0,0.0,0.0
11971,27867,0.0,0.0,0.0,0.0,85933.0,41718.0,44215.0,1.0,91.8,3.1,0.2,0.4,0.0,65556.0,43325.0,1836.0,22877.0,634.0,16.6,23.6,26.7,19.0,25.0,10.3,19.0,86.2,8.3,0.3,2.3,0.8,2.1,23.7,38123.0,84.1,11.0,4.7,0.2,6.9,0.6995080074300919,0.3004919925699081,0.0,0.0,0.0,0.0
1170,5135,0.0,0.0,0.0,0.0,14498.0,8626.0,5872.0,0.8,92.2,5.4,0.0,0.1,0.0,11789.0,42171.0,5489.0,23119.0,3307.0,12.9,21.6,22.3,18.3,24.6,9.5,25.4,84.0,10.2,0.0,1.7,0.4,3.8,30.7,4146.0,81.3,14.1,4.0,0.6,4.8,0.8144329896907216,0.18556701030927836,0.0,0.0,0.0,0.0
9008,14628,0.0,0.0,0.0,0.0,40769.0,20272.0,20497.0,4.9,92.3,1.1,0.1,0.2,0.0,32803.0,56193.0,2122.0,31574.0,1185.0,10.5,16.9,31.3,18.6,19.8,10.0,20.3,87.8,5.6,1.0,1.3,0.7,3.6,23.9,19348.0,84.0,10.7,5.2,0.1,4.9,0.618886444406837,0.38111355559316296,0.0,0.0,0.0,0.0
2213,7086,0.0,0.0,0.0,0.0,18951.0,9493.0,9458.0,4.6,92.5,0.8,0.2,0.3,0.1,14233.0,49866.0,2873.0,24319.0,1094.0,10.7,13.3,25.5,17.1,17.0,10.7,29.7,84.7,7.7,0.2,3.0,1.3,3.1,22.4,8721.0,82.7,10.7,6.5,0.0,5.0,0.762017421228089,0.23798257877191095,0.0,0.0,0.0,0.0
4098,12357,0.0,0.0,0.0,0.0,35983.0,18012.0,17971.0,0.8,96.9,0.3,0.2,0.2,0.0,27324.0,46477.0,2387.0,21557.0,700.0,19.2,27.1,26.6,18.4,19.0,14.1,21.9,84.4,10.9,0.8,1.6,1.0,1.4,31.8,15036.0,79.6,16.4,4.0,0.0,7.6,0.7509571558796718,0.24904284412032818,0.0,0.0,0.0,0.0
7304,20593,0.0,0.0,0.0,0.0,57075.0,30052.0,27023.0,1.3,92.9,3.2,0.2,0.4,0.0,44301.0,60314.0,2665.0,25460.0,836.0,12.0,17.0,32.4,16.1,24.2,10.6,16.7,86.6,8.4,0.1,1.5,0.6,2.8,28.1,24736.0,79.6,15.5,4.5,0.3,5.2,0.7381797325877334,0.26182026741226655,0.0,0.0,0.0,0.0
3110,9157,0.0,0.0,0.0,0.0,28291.0,14102.0,14189.0,1.0,95.4,1.2,0.4,0.1,0.0,21629.0,43562.0,3478.0,21983.0,1066.0,20.0,27.0,31.2,17.0,19.6,10.9,21.3,83.9,10.4,0.5,1.1,0.8,3.2,28.2,10317.0,73.2,20.5,5.9,0.4,9.9,0.7464742805902014,0.2535257194097986,0.0,0.0,0.0,0.0
35661,45990,0.0,0.0,0.0,0.0,162080.0,79258.0,82822.0,1.7,90.0,4.1,0.1,1.9,0.0,126877.0,53816.0,1220.0,27985.0,589.0,14.5,18.7,32.2,18.4,24.4,8.1,17.0,84.1,7.1,0.7,2.8,0.5,4.8,25.5,82049.0,83.9,11.4,4.5,0.2,7.2,0.5632509093581217,0.4367490906418782,0.0,0.0,0.0,0.0
4493,17022,0.0,0.0,0.0,0.0,41328.0,20452.0,20876.0,0.8,96.7,0.5,0.2,0.4,0.0,31607.0,52661.0,1632.0,25374.0,976.0,12.4,16.6,29.0,18.9,19.5,10.4,22.1,84.2,9.2,0.2,1.9,1.5,3.0,26.5,19437.0,82.4,11.7,5.8,0.1,5.8,0.7911689518940275,0.20883104810597258,0.0,0.0,0.0,0.0
3195,16412,0.0,0.0,0.0,0.0,34037.0,16979.0,17058.0,6.0,92.3,0.4,0.0,0.2,0.0,25246.0,61161.0,2028.0,28568.0,1047.0,7.2,9.7,31.7,16.1,17.2,10.0,25.0,86.4,8.3,0.7,1.0,0.7,3.0,22.2,17698.0,85.2,10.7,3.9,0.3,2.9,0.8370479930637017,0.16295200693629827,0.0,0.0,0.0,0.0
17640,41472,0.0,0.0,0.0,0.0,121533.0,61682.0,59851.0,1.8,85.8,7.7,0.1,0.8,0.0,94439.0,44138.0,1267.0,23439.0,586.0,15.6,22.5,27.9,19.4,23.6,8.0,21.2,83.5,9.6,1.2,1.7,1.0,3.1,22.2,50232.0,81.6,12.7,5.6,0.1,7.5,0.7015834348355664,0.2984165651644336,0.0,0.0,0.0,0.0
10557,22278,0.0,0.0,0.0,0.0,77125.0,40622.0,36503.0,1.2,89.6,5.1,0.0,0.6,0.0,60054.0,45792.0,2053.0,22714.0,814.0,18.2,25.3,29.5,19.1,23.5,8.3,19.6,85.1,9.1,0.7,1.6,0.9,2.5,25.7,30592.0,78.7,16.4,4.7,0.2,7.6,0.6784833257195066,0.32151667428049335,0.0,0.0,0.0,0.0
10596,18896,0.0,0.0,0.0,0.0,59559.0,29478.0,30081.0,9.7,84.9,2.7,0.2,0.3,0.0,45357.0,50370.0,1439.0,25219.0,780.0,13.6,19.2,25.3,16.7,19.7,10.6,27.6,85.7,7.7,0.8,2.2,0.8,2.8,20.3,28434.0,86.6,9.6,3.6,0.2,5.4,0.6407161264071612,0.35928387359283875,0.0,0.0,0.0,0.0
9080,22609,0.0,0.0,0.0,0.0,76871.0,37968.0,38903.0,1.3,93.5,2.8,0.4,0.4,0.0,59647.0,38978.0,1851.0,22586.0,1060.0,23.9,31.7,33.8,19.9,22.3,9.3,14.6,89.1,5.4,0.3,2.1,0.6,2.5,25.6,28163.0,76.4,18.0,5.3,0.3,7.9,0.7134652403042065,0.2865347596957935,0.0,0.0,0.0,0.0
8266,17086,0.0,0.0,0.0,0.0,55549.0,27734.0,27815.0,4.9,90.3,2.4,0.2,0.6,0.0,42572.0,49153.0,1729.0,25004.0,871.0,15.2,24.1,26.8,16.7,19.5,9.3,27.8,84.1,8.1,0.5,3.9,1.2,2.2,21.3,25833.0,83.8,11.1,5.0,0.1,5.9,0.6739507731145472,0.32604922688545285,0.0,0.0,0.0,0.0
4465,20422,0.0,0.0,0.0,0.0,48902.0,24685.0,24217.0,1.5,93.2,2.8,0.3,0.9,0.0,35769.0,57673.0,2610.0,28410.0,1680.0,8.9,12.1,27.4,14.7,20.4,8.6,28.9,85.6,8.9,0.2,1.8,0.9,2.7,18.0,24430.0,85.2,10.0,4.6,0.3,5.3,0.8205890625627837,0.17941093743721623,0.0,0.0,0.0,0.0
75904,111097,0.0,0.0,0.0,0.0,374273.0,181773.0,192500.0,1.9,86.8,7.1,0.1,0.8,0.0,289327.0,50117.0,834.0,27401.0,464.0,14.0,21.5,32.2,18.7,23.9,8.4,16.8,85.1,8.0,1.3,1.6,0.7,3.3,21.8,177307.0,84.8,10.0,5.1,0.1,6.7,0.5940984272811375,0.40590157271886246,0.0,0.0,0.0,0.0
151668,124833,0.0,0.0,0.0,0.0,541318.0,262534.0,278784.0,2.0,77.8,14.4,0.2,3.0,0.0,412765.0,53291.0,806.0,30803.0,420.0,13.6,19.2,37.5,17.0,26.1,6.2,13.2,85.9,6.9,1.8,1.3,0.6,3.5,22.8,264003.0,85.0,10.7,4.3,0.1,6.4,0.4514739548862391,0.5485260451137609,0.0,0.0,0.0,0.0
44519,55194,0.0,0.0,0.0,0.0,203341.0,99211.0,104130.0,1.7,87.4,8.2,0.2,0.5,0.0,160185.0,45380.0,778.0,25542.0,597.0,17.2,29.5,28.0,18.6,23.2,9.2,21.0,88.8,6.1,0.5,0.8,1.0,2.8,22.8,88092.0,82.8,11.7,5.3,0.1,5.9,0.5535286271599491,0.44647137284005095,0.0,0.0,0.0,0.0
12889,30458,0.0,0.0,0.0,0.0,92531.0,45562.0,46969.0,2.4,95.0,0.8,0.3,0.4,0.0,70324.0,49460.0,2069.0,25054.0,710.0,13.8,20.1,25.9,16.9,21.8,9.9,25.5,84.7,8.4,0.2,1.8,1.9,3.0,22.3,43425.0,86.4,8.5,4.8,0.3,4.9,0.7026553164002123,0.2973446835997878,0.0,0.0,0.0,0.0
11141,21669,0.0,0.0,0.0,0.0,54688.0,26167.0,28521.0,1.6,90.4,2.4,0.3,3.2,0.1,40072.0,78848.0,3468.0,33066.0,974.0,7.4,8.5,39.6,13.9,21.1,7.9,17.5,87.0,5.8,0.7,0.6,0.4,5.5,24.7,26776.0,81.3,12.9,5.7,0.1,2.8,0.6604388905821396,0.3395611094178604,0.0,0.0,0.0,0.0
3067,11650,0.0,0.0,0.0,0.0,28262.0,13867.0,14395.0,3.0,94.4,1.2,0.0,0.3,0.0,21518.0,50974.0,1902.0,26130.0,1303.0,12.7,16.7,25.5,15.8,20.2,8.6,29.9,86.0,7.4,0.2,1.8,2.0,2.7,19.3,13522.0,84.3,9.7,5.8,0.2,5.3,0.791601549228783,0.20839845077121696,0.0,0.0,0.0,0.0
1331,4632,0.0,0.0,0.0,0.0,13142.0,6608.0,6534.0,0.5,96.8,0.5,0.1,0.1,0.0,10135.0,41541.0,3335.0,19876.0,1106.0,21.1,31.6,22.5,22.0,16.3,16.6,22.5,86.3,8.6,0.4,1.4,0.9,2.4,31.7,5241.0,77.0,17.5,5.5,0.0,10.6,0.7767902062720108,0.22320979372798927,0.0,0.0,0.0,0.0
46069,87988,0.0,0.0,0.0,0.0,223868.0,112736.0,111132.0,2.6,87.1,3.3,0.0,5.2,0.0,160611.0,79397.0,2054.0,37479.0,830.0,5.1,5.9,48.2,13.1,21.5,6.4,10.8,86.7,6.3,0.4,0.6,0.4,5.6,25.4,109115.0,83.8,10.8,5.4,0.1,4.5,0.6563476730047666,0.34365232699523335,0.0,0.0,0.0,0.0
9243,22307,0.0,0.0,0.0,0.0,60871.0,30077.0,30794.0,1.0,95.3,1.2,0.4,0.6,0.0,48352.0,46021.0,1778.0,26608.0,1290.0,15.5,20.6,30.2,18.4,23.2,11.2,16.9,85.1,7.6,0.1,3.3,0.8,3.1,22.1,26853.0,81.5,13.5,5.0,0.0,4.2,0.7070364500792393,0.2929635499207607,0.0,0.0,0.0,0.0
16660,36759,0.0,0.0,0.0,0.0,115915.0,57412.0,58503.0,1.9,94.0,1.4,0.2,1.0,0.0,86384.0,54037.0,1104.0,25762.0,645.0,13.0,20.2,31.1,15.3,21.0,10.4,22.3,80.0,8.9,0.2,3.8,2.4,4.6,20.6,55764.0,81.4,10.5,7.7,0.4,4.0,0.6881259476965125,0.3118740523034875,0.0,0.0,0.0,0.0
4842,13452,0.0,0.0,0.0,0.0,37061.0,18360.0,18701.0,4.2,93.1,1.1,0.3,0.6,0.0,28371.0,47593.0,1733.0,24160.0,936.0,13.5,20.7,25.1,14.6,20.3,9.7,30.4,89.0,5.2,0.4,1.6,1.3,2.5,19.3,17586.0,82.6,12.0,5.2,0.3,5.0,0.7353230567399147,0.2646769432600853,0.0,0.0,0.0,0.0
30617,35757,0.0,0.0,0.0,0.0,129504.0,63767.0,65737.0,5.3,88.7,2.7,0.1,1.7,0.0,100744.0,58033.0,1604.0,30042.0,678.0,13.4,11.0,37.1,17.5,21.7,7.3,16.4,83.7,7.4,0.3,4.2,1.4,3.0,20.1,67528.0,80.6,15.3,3.9,0.2,5.5,0.5387199807153403,0.46128001928465967,0.0,0.0,0.0,0.0
2733,8462,0.0,0.0,0.0,0.0,22190.0,10992.0,11198.0,2.7,95.3,0.3,0.0,0.9,0.0,16760.0,49767.0,2147.0,25431.0,1153.0,11.3,12.0,26.0,14.1,19.0,11.5,29.4,84.3,9.3,0.1,2.2,1.6,2.5,21.7,10902.0,83.3,11.6,4.9,0.3,4.2,0.7558731576596694,0.2441268423403305,0.0,0.0,0.0,0.0
1387,5585,1615.0,0.0,0.0,0.0,22136.0,10987.0,11149.0,6.4,40.8,0.3,41.7,0.6,0.2,16050.0,33366.0,1560.0,16576.0,820.0,30.8,43.0,23.9,17.6,19.4,14.0,25.2,84.4,8.5,0.1,2.8,1.0,3.2,23.1,8130.0,71.6,20.4,7.5,0.5,5.5,0.801061388410786,0.198938611589214,0.0,0.22430555555555556,0.0,0.0
232,1978,262.0,0.0,0.0,0.0,5877.0,3502.0,2375.0,5.0,76.2,2.4,1.9,0.0,0.0,4597.0,57432.0,4840.0,28007.0,3779.0,11.2,16.0,31.6,15.8,18.9,20.0,13.8,77.2,11.9,0.0,4.9,2.5,3.5,18.8,2238.0,64.7,21.2,13.8,0.3,4.5,0.8950226244343892,0.10497737556561086,0.0,0.11696428571428572,0.0,0.0
765,4557,798.0,0.0,0.0,0.0,13899.0,7340.0,6559.0,3.4,71.8,3.7,11.4,0.7,0.1,10660.0,37106.0,1903.0,19439.0,1346.0,19.8,26.8,28.9,19.8,21.3,13.0,16.9,81.2,9.2,0.1,3.1,0.9,5.4,25.3,4664.0,68.3,22.2,9.2,0.4,6.6,0.8562570462232244,0.14374295377677565,0.0,0.14901960784313725,0.0,0.0
190,1968,195.0,0.0,0.0,0.0,5445.0,2701.0,2744.0,22.1,76.4,0.1,0.6,0.0,0.0,3717.0,52571.0,2659.0,25935.0,1919.0,11.7,16.4,33.8,12.6,19.1,18.5,15.9,81.7,7.2,0.7,2.7,1.2,6.5,19.3,2492.0,70.3,17.5,11.1,1.1,3.9,0.9119555143651529,0.08804448563484708,0.0,0.09015256588072122,0.0,0.0
1048,6767,1196.0,0.0,0.0,0.0,22971.0,12263.0,10708.0,14.2,75.7,3.3,1.4,0.9,0.1,16740.0,49625.0,5818.0,23883.0,1717.0,12.6,13.5,25.6,17.9,24.2,14.9,17.4,87.6,7.6,0.2,1.5,0.8,2.4,17.0,9296.0,78.1,14.5,6.4,1.0,4.6,0.8658989123480486,0.13410108765195136,0.0,0.15019465025744066,0.0,0.0
688,3136,751.0,0.0,0.0,0.0,9680.0,5070.0,4610.0,9.8,74.0,3.9,6.9,0.1,0.0,7046.0,46362.0,5512.0,22823.0,1868.0,15.0,20.6,35.0,15.9,21.8,11.8,15.5,87.4,4.7,0.1,1.0,0.9,5.8,17.2,3470.0,65.6,21.9,11.1,1.4,3.6,0.8200836820083682,0.1799163179916318,0.0,0.19320812966297915,0.0,0.0
3323,12344,3335.0,0.0,0.0,0.0,45068.0,21890.0,23178.0,5.6,71.9,1.8,15.1,0.5,0.1,33888.0,41197.0,1668.0,22171.0,805.0,17.5,23.6,30.6,20.3,22.0,10.4,16.7,80.8,11.1,0.3,2.5,1.6,3.6,20.2,18781.0,73.4,20.7,5.7,0.1,6.4,0.787898129827025,0.21210187017297505,0.0,0.21270489189361566,0.0,0.0
2670,7013,2665.0,0.0,0.0,0.0,29437.0,15383.0,14054.0,12.1,57.4,2.2,22.4,0.4,0.1,20968.0,41626.0,1473.0,21071.0,1158.0,20.8,27.7,29.1,17.7,21.6,17.0,14.6,82.4,11.6,0.4,2.3,1.1,2.2,22.9,11207.0,66.6,25.1,8.1,0.2,7.6,0.7242590106371992,0.2757409893628008,0.0,0.27536681132465385,0.0,0.0
16742,43550,17386.0,0.0,0.0,0.0,132922.0,66068.0,66854.0,8.3,77.3,2.4,3.5,3.2,0.0,95227.0,69220.0,1481.0,29852.0,612.0,7.9,9.9,36.7,15.4,25.3,10.5,12.1,85.6,8.6,0.2,0.8,1.1,3.6,23.8,67192.0,77.5,17.0,5.3,0.1,4.3,0.7223180521462217,0.27768194785377825,0.0,0.28531574110542207,0.0,0.0
4470,14699,4352.0,0.0,0.0,0.0,48407.0,23449.0,24958.0,6.8,70.8,6.4,7.1,1.1,0.0,35218.0,47754.0,1702.0,24965.0,1141.0,16.4,20.8,28.7,18.9,22.8,12.3,17.3,83.6,10.3,0.5,1.6,1.0,3.0,19.6,20543.0,80.6,13.6,5.7,0.1,6.4,0.7668109969221139,0.23318900307788618,0.0,0.22843945199727048,0.0,0.0
6027,11223,6519.0,0.0,0.0,0.0,48404.0,23854.0,24550.0,6.9,48.3,1.3,33.2,0.6,0.3,36244.0,39187.0,1462.0,19799.0,752.0,21.1,28.0,31.2,21.7,24.7,11.8,10.5,80.6,11.1,0.7,3.1,0.7,3.8,23.6,19399.0,65.7,27.8,6.4,0.2,7.9,0.6506086956521739,0.34939130434782606,0.0,0.36743320933378426,0.0,0.0
1082,4698,1070.0,0.0,0.0,0.0,14979.0,7248.0,7731.0,4.0,61.3,11.4,15.1,0.1,0.2,11251.0,30298.0,1722.0,19446.0,1234.0,31.0,43.6,27.4,23.0,18.9,14.8,15.9,86.2,7.3,0.9,1.7,1.2,2.7,22.7,5061.0,75.5,18.0,6.1,0.4,8.6,0.81280276816609,0.18719723183391004,0.0,0.18550624133148405,0.0,0.0
70,970,64.0,0.0,0.0,0.0,2221.0,1118.0,1103.0,20.8,77.7,0.3,0.6,0.2,0.0,1549.0,44667.0,6752.0,28461.0,3941.0,15.9,20.8,35.2,11.1,20.1,17.0,16.7,86.5,4.6,0.0,2.8,2.0,4.1,14.7,1027.0,58.4,28.6,12.3,0.7,2.3,0.9326923076923077,0.0673076923076923,0.0,0.061895551257253385,0.0,0.0
49827,66677,49632.0,0.0,0.0,0.0,274024.0,136970.0,137054.0,8.2,72.8,4.6,3.5,4.3,0.1,205075.0,60632.0,915.0,29231.0,466.0,12.6,13.1,40.1,17.1,25.2,8.7,9.0,84.0,9.0,0.3,1.7,1.9,3.1,23.3,137715.0,74.0,21.2,4.6,0.2,4.8,0.5723151136441668,0.4276848863558333,0.0,0.4267253608921064,0.0,0.0
374,2091,430.0,0.0,0.0,0.0,5666.0,2819.0,2847.0,4.4,69.5,0.2,12.9,0.3,0.0,4259.0,39931.0,5376.0,24004.0,2757.0,20.3,28.9,34.1,17.7,16.6,18.9,12.6,79.9,12.2,0.7,2.8,0.9,3.5,25.6,2243.0,62.6,25.5,10.8,1.1,7.9,0.8482758620689655,0.15172413793103448,0.0,0.1705672352241174,0.0,0.0
13747,20905,12687.0,0.0,0.0,0.0,123066.0,63755.0,59311.0,12.7,56.8,16.3,4.7,2.2,0.5,90755.0,49569.0,1661.0,25186.0,962.0,16.7,23.5,34.1,20.5,22.8,9.5,13.2,72.2,12.7,0.8,2.6,1.6,10.2,16.7,49415.0,66.8,27.5,5.5,0.1,8.8,0.6032840817268844,0.39671591827311553,0.0,0.3776792093355561,0.0,0.0
393,2117,358.0,0.0,0.0,0.0,6000.0,2973.0,3027.0,7.3,76.6,2.0,8.2,0.0,0.0,4610.0,49962.0,3189.0,21887.0,1195.0,15.4,13.9,32.9,15.9,24.9,12.5,13.8,79.9,12.2,0.0,2.6,1.3,4.0,23.0,2435.0,67.4,23.2,9.3,0.2,8.7,0.8434262948207172,0.15657370517928287,0.0,0.14464646464646463,0.0,0.0
1217,4686,1446.0,0.0,0.0,0.0,14563.0,7416.0,7147.0,3.4,64.2,2.9,20.5,0.8,0.2,11198.0,40465.0,1809.0,20666.0,877.0,17.9,24.5,27.8,21.4,23.2,11.7,16.0,83.9,8.4,0.2,1.4,2.3,3.8,21.3,5783.0,69.6,20.6,9.5,0.3,5.5,0.7938336439098763,0.20616635609012365,0.0,0.23581213307240703,0.0,0.0
6577,23294,6956.0,0.0,0.0,0.0,70899.0,35142.0,35757.0,3.9,76.8,2.2,11.7,0.6,0.0,53042.0,47147.0,1518.0,24056.0,623.0,15.2,22.6,29.6,17.2,22.2,12.2,18.8,84.6,8.6,0.3,0.9,0.8,4.9,24.9,30227.0,81.6,13.1,5.1,0.2,4.2,0.7798198922031402,0.22018010779685984,0.0,0.2299504132231405,0.0,0.0
